Date,price
1987-12-02,0.0028328611898016387
1987-12-03,0.012994350282485856
1987-12-04,0.003904071388733943
1987-12-07,-0.012222222222222134
1987-12-08,-0.011248593925759387
1987-12-09,-0.008532423208191031
1987-12-10,0.0068846815834768815
1987-12-11,0.01025641025641022
1987-12-14,-0.05245346869712353
1987-12-15,-0.03571428571428581
1987-12-16,-0.016666666666666607
1987-12-17,-0.05649717514124297
1987-12-18,0.0379241516966069
1987-12-21,-0.012820512820512775
1987-12-22,0.08441558441558428
1987-12-23,0.03293413173652704
1987-12-24,-0.008695652173912993
1987-12-28,-0.005847953216374324
1987-12-29,0.022352941176470464
1987-12-30,0.027042577675489232
1987-12-31,-0.014005602240896309
1988-01-04,0.019886363636363535
1988-01-05,-0.048467966573816246
1988-01-06,0.04800936768149877
1988-01-08,-0.05698324022346368
1988-01-11,-0.013625592417061627
1988-01-12,-0.04204204204204198
1988-01-13,0.026959247648902895
1988-01-14,0.010378510378510564
1988-01-15,0.0060422960725075026
1988-01-18,0.0108108108108107
1988-01-19,0.016042780748663388
1988-01-20,-0.015789473684210686
1988-01-21,0.01485442661913261
1988-01-22,-0.022248243559718883
1988-01-25,-0.014970059880239472
1988-01-27,-0.0194528875379939
1988-01-28,-0.0018598884066954868
1988-01-29,0.011180124223602483
1988-02-01,-0.011056511056511065
1988-02-02,0.004968944099378758
1988-02-03,-0.00185414091470959
1988-02-04,0.0018575851393189957
1988-02-05,-0.0049443757725585735
1988-02-08,0.024844720496894235
1988-02-09,-0.0060606060606061
1988-02-10,-0.016463414634146356
1988-02-11,-0.0018598884066954868
1988-02-12,-0.021739130434782705
1988-02-15,-0.004444444444444473
1988-02-16,-0.0031887755102040227
1988-02-17,0.01407549584133072
1988-02-18,-0.023343848580441584
1988-02-19,0.004521963824289488
1988-02-22,-0.010932475884244397
1988-02-23,0.013003901170351106
1988-02-24,-0.014762516046213148
1988-02-25,-0.032573289902280145
1988-02-26,-0.013468013468013407
1988-02-29,0.005460750853242269
1988-03-01,-0.037338764426340876
1988-03-02,-0.026798307475317307
1988-03-03,0.014492753623188248
1988-03-04,0.0
1988-03-07,-0.0071428571428571175
1988-03-08,-0.007194244604316502
1988-03-09,0.01304347826086949
1988-03-10,0.03576537911301858
1988-03-11,0.027624309392265234
1988-03-14,-0.040322580645161366
1988-03-15,0.0014005602240896309
1988-03-16,0.010489510489510412
1988-03-17,-0.0013840830449827202
1988-03-18,0.03465003465003469
1988-03-21,0.030140656396517196
1988-03-22,-0.022756827048114547
1988-03-23,0.02461743180306053
1988-03-24,0.016233766233766156
1988-03-25,-0.012779552715655007
1988-03-28,0.006472491909385258
1988-03-29,0.003215434083601254
1988-03-30,0.0064102564102563875
1988-03-31,-0.0031847133757960666
1988-04-05,-0.009584664536741228
1988-04-06,-0.007741935483870921
1988-04-07,0.00975292587776333
1988-04-08,0.0012878300064391723
1988-04-11,0.041800643086816525
1988-04-12,0.01728395061728394
1988-04-13,0.0042475728155340065
1988-04-14,0.0060422960725075026
1988-04-15,0.012012012012012185
1988-04-18,0.035608308605341144
1988-04-19,-0.022922636103151817
1988-04-20,-0.015835777126099626
1988-04-21,0.013110846245530272
1988-04-22,0.008823529411764675
1988-04-25,-0.0011661807580174433
1988-04-26,0.0029188558085231353
1988-04-27,0.012805587892898762
1988-04-28,-0.029885057471264354
1988-04-29,-0.016587677725118377
1988-05-02,-0.03915662650602425
1988-05-03,0.008150470219435713
1988-05-04,0.0043532338308458485
1988-05-05,0.0
1988-05-06,0.018575851393188847
1988-05-09,0.003039513677811634
1988-05-10,-0.0072727272727273196
1988-05-11,0.006105006105006083
1988-05-12,-0.004854368932038944
1988-05-13,0.0060975609756097615
1988-05-16,0.0060606060606061
1988-05-17,0.0
1988-05-18,-0.012048192771084487
1988-05-19,-0.009146341463414531
1988-05-20,0.012307692307692353
1988-05-23,-0.013373860182370745
1988-05-24,0.004313000616142926
1988-05-25,-0.007361963190184118
1988-05-26,0.0
1988-05-27,0.004326328800988932
1988-05-30,-0.0012307692307692575
1988-05-31,-0.001848428835489857
1988-06-01,0.008024691358024638
1988-06-02,0.0
1988-06-03,0.007348438456828088
1988-06-06,-0.012158054711246202
1988-06-07,-0.0012307692307692575
1988-06-08,0.0030807147258165024
1988-06-09,0.0012285012285011554
1988-06-10,-0.027607361963190247
1988-06-13,-0.02018927444794949
1988-06-14,0.020605280103026313
1988-06-15,-0.009463722397476393
1988-06-16,-0.01719745222929936
1988-06-17,0.003240440699935343
1988-06-20,-0.03100775193798455
1988-06-21,0.0
1988-06-22,0.008666666666666822
1988-06-23,0.0033046926635822427
1988-06-24,-0.0019762845849802257
1988-06-27,-0.014521452145214608
1988-06-28,-0.006697923643670389
1988-06-29,-0.018880647336480094
1988-06-30,-0.02542955326460483
1988-07-01,-0.016220028208744797
1988-07-04,0.007168458781362075
1988-07-05,-0.004982206405694023
1988-07-06,0.03719599427753928
1988-07-07,0.06896551724137923
1988-07-08,-0.029032258064516037
1988-07-11,-0.027906976744186074
1988-07-12,-0.0430622009569378
1988-07-13,0.0071428571428571175
1988-07-14,0.0
1988-07-15,0.010638297872340496
1988-07-18,0.05263157894736836
1988-07-19,-0.004666666666666708
1988-07-20,0.036838580040187585
1988-07-21,0.009689922480620172
1988-07-22,0.012795905310300615
1988-07-25,-0.0018951358180668842
1988-07-26,-0.02658227848101269
1988-07-27,0.004551365409622754
1988-07-28,0.016181229773462702
1988-07-29,0.0031847133757962887
1988-08-01,-0.009523809523809601
1988-08-02,-0.01602564102564108
1988-08-03,-0.0228013029315961
1988-08-04,-0.033333333333333326
1988-08-05,0.024137931034482696
1988-08-08,0.042424242424242475
1988-08-09,-0.0051679586563307955
1988-08-10,-0.019480519480519543
1988-08-11,0.001986754966887494
1988-08-12,-0.009914077990746839
1988-08-15,-0.012016021361815787
1988-08-16,0.0033783783783782884
1988-08-17,-0.006734006734006703
1988-08-18,0.0020338983050847137
1988-08-19,0.0047361299052774974
1988-08-22,0.0121212121212122
1988-08-23,-0.015302727877578137
1988-08-24,0.0033783783783782884
1988-08-25,-0.014814814814814725
1988-08-26,-0.008885850991114164
1988-08-29,-0.0013793103448275223
1988-08-30,-0.002071823204420009
1988-08-31,-0.0034602076124566894
1988-09-01,-0.01736111111111116
1988-09-02,-0.010600706713780994
1988-09-05,-0.02285714285714291
1988-09-06,-0.02412280701754388
1988-09-07,-0.012734082397003688
1988-09-08,0.009104704097116834
1988-09-09,-0.003759398496240629
1988-09-12,-0.04150943396226425
1988-09-13,0.0551181102362206
1988-09-14,0.03731343283582089
1988-09-15,-0.02877697841726623
1988-09-16,-0.020000000000000018
1988-09-19,-0.028722600151171673
1988-09-20,0.023346303501945664
1988-09-21,-0.0076045627376425395
1988-09-22,0.011494252873563093
1988-09-23,0.0
1988-09-26,-0.007575757575757569
1988-09-27,-0.03969465648854964
1988-09-28,0.013513513513513598
1988-09-29,-0.019607843137254943
1988-09-30,-0.045599999999999974
1988-10-03,-0.027661357921207053
1988-10-04,0.004310344827586299
1988-10-05,-0.0386266094420602
1988-10-06,0.008928571428571619
1988-10-07,0.004424778761061843
1988-10-10,0.07488986784140961
1988-10-11,0.012295081967213184
1988-10-12,0.00809716599190291
1988-10-13,0.008032128514056325
1988-10-14,0.05179282868525892
1988-10-17,0.026515151515151603
1988-10-18,-0.047970479704797064
1988-10-19,0.0348837209302324
1988-10-20,0.011235955056179803
1988-10-21,-0.001481481481481417
1988-10-24,-0.09495548961424338
1988-10-25,-0.00983606557377048
1988-10-26,0.0
1988-10-27,0.020695364238410674
1988-10-28,0.021897810218977964
1988-10-31,0.0
1988-11-01,-0.033333333333333326
1988-11-02,0.013957307060755264
1988-11-03,0.012145748987854255
1988-11-04,0.020000000000000018
1988-11-07,0.0
1988-11-08,-0.01176470588235301
1988-11-09,0.007936507936507908
1988-11-10,0.025984251968503846
1988-11-11,0.0
1988-11-14,-0.002302379125095899
1988-11-15,0.0
1988-11-16,-0.023076923076923106
1988-11-17,-0.051181102362204633
1988-11-18,0.0024896265560165887
1988-11-21,0.004139072847682224
1988-11-22,0.10057708161582846
1988-11-23,-0.0014981273408238849
1988-11-24,-0.026256564141035277
1988-11-25,0.1325115562403698
1988-11-28,0.0020408163265306367
1988-11-29,-0.03258655804480659
1988-11-30,0.007017543859649145
1988-12-01,0.04041811846689902
1988-12-02,-0.008707300736771506
1988-12-05,-0.004729729729729737
1988-12-06,-0.022403258655804503
1988-12-07,0.02083333333333326
1988-12-08,0.023809523809523947
1988-12-09,-0.009966777408637939
1988-12-12,0.020134228187919323
1988-12-13,-0.001315789473684159
1988-12-14,0.011198945981554687
1988-12-15,0.014983713355048778
1988-12-16,0.0012836970474967568
1988-12-19,-0.019230769230769162
1988-12-20,-0.0013071895424837665
1988-12-21,0.00327225130890052
1988-12-22,-0.005218525766470972
1988-12-23,0.008524590163934587
1988-12-27,0.05656697009102718
1988-12-28,-0.009230769230769154
1988-12-29,-0.012422360248447228
1988-12-30,0.020754716981132182
1989-01-03,0.010474430067775709
1989-01-04,0.007926829268292801
1989-01-05,0.003024803387779551
1989-01-06,0.01628468033775654
1989-01-09,0.008902077151335286
1989-01-10,-0.014705882352941124
1989-01-11,0.008955223880596996
1989-01-12,-0.002958579881656598
1989-01-13,0.03264094955489605
1989-01-16,0.005747126436781658
1989-01-17,0.016000000000000014
1989-01-18,0.009561304836895212
1989-01-19,0.008356545961002881
1989-01-20,0.0027624309392264568
1989-01-23,-0.06446280991735531
1989-01-24,0.0041224970553592755
1989-01-25,0.038123167155425186
1989-01-26,0.0016949152542373724
1989-01-27,-0.031020868584320405
1989-01-30,-0.019208381839348032
1989-01-31,-0.027893175074184096
1989-02-01,0.0012210012210012167
1989-02-02,0.0335365853658538
1989-02-03,-0.01179941002949847
1989-02-06,-0.014925373134328401
1989-02-07,0.0060606060606061
1989-02-08,0.009036144578313143
1989-02-09,-0.010149253731343344
1989-02-10,-0.010856453558504175
1989-02-13,0.0060975609756097615
1989-02-14,0.019999999999999796
1989-02-15,-0.004753416518122333
1989-02-16,0.023880597014925398
1989-02-17,0.0
1989-02-20,0.013411078717201264
1989-02-21,-0.010356731875719172
1989-02-22,-0.014534883720930258
1989-02-23,0.00884955752212413
1989-02-24,-0.0029239766081872176
1989-02-27,0.029325513196480912
1989-02-28,-0.018233618233618243
1989-03-01,0.0011607661056296514
1989-03-02,0.011594202898550732
1989-03-03,0.016045845272206316
1989-03-06,0.0
1989-03-07,-0.010152284263959421
1989-03-08,0.0
1989-03-09,0.014245014245014342
1989-03-10,-0.009550561797752932
1989-03-13,0.026659103800340533
1989-03-14,0.029281767955801064
1989-03-15,0.02415458937198056
1989-03-16,-0.006813417190775661
1989-03-17,0.018469656992084582
1989-03-20,-0.006217616580310947
1989-03-21,0.023461939520333708
1989-03-22,-0.0015282730514517562
1989-03-23,0.016836734693877364
1989-03-28,-0.01003512293025588
1989-03-29,-0.014191586416624435
1989-03-30,0.028277634961439535
1989-03-31,0.022499999999999964
1989-04-03,-0.039119804400978064
1989-04-04,0.012722646310432628
1989-04-05,-0.007537688442211032
1989-04-06,-0.033924050632911484
1989-04-07,0.016771488469601747
1989-04-10,0.01030927835051565
1989-04-11,0.017857142857142794
1989-04-12,-0.005012531328320691
1989-04-13,0.005037783375314797
1989-04-14,-0.016040100250626632
1989-04-17,0.012735608762098893
1989-04-18,0.016096579476861272
1989-04-19,0.06435643564356441
1989-04-20,0.03488372093023262
1989-04-21,-0.02921348314606731
1989-04-24,-0.0185185185185186
1989-04-25,-0.002358490566037763
1989-04-26,-0.004728132387706752
1989-04-27,-0.019002375296912177
1989-04-28,-0.02421307506053272
1989-05-02,-0.04962779156327546
1989-05-03,-0.014099216710182771
1989-05-04,0.04343220338983045
1989-05-05,-0.015228426395939132
1989-05-08,-0.030927835051546282
1989-05-09,0.012234042553191493
1989-05-10,-0.0078822911192854
1989-05-11,0.022245762711864403
1989-05-12,-0.005181347150259086
1989-05-15,0.0
1989-05-16,0.03125
1989-05-17,-0.06161616161616179
1989-05-18,0.0010764262648010892
1989-05-19,-0.016129032258064502
1989-05-22,-0.049180327868852625
1989-05-23,0.017241379310344973
1989-05-24,0.025423728813559254
1989-05-25,0.0027548209366392573
1989-05-26,-0.030219780219780223
1989-05-29,0.004532577903682888
1989-05-30,0.016920473773265776
1989-05-31,0.012201885745978913
1989-06-01,-0.00931506849315078
1989-06-02,0.0038716814159291957
1989-06-05,0.02203856749311317
1989-06-06,-0.0026954177897574594
1989-06-07,-0.018918918918918948
1989-06-08,-0.01928374655647369
1989-06-09,0.008426966292134797
1989-06-12,-0.042896935933147584
1989-06-13,-0.02211874272409775
1989-06-14,0.005952380952380931
1989-06-15,0.002958579881656931
1989-06-16,-0.017699115044247815
1989-06-19,0.012012012012012185
1989-06-20,0.0017804154302669684
1989-06-21,0.014810426540284416
1989-06-22,0.009924109748978394
1989-06-23,0.04219653179190752
1989-06-26,0.011092623405435376
1989-06-27,-0.001645639056500392
1989-06-28,-0.01098901098901095
1989-06-29,0.011111111111111072
1989-06-30,0.004395604395604602
1989-07-03,0.006564551422319376
1989-07-04,0.010869565217391353
1989-07-05,0.008064516129032251
1989-07-06,-0.02399999999999991
1989-07-07,-0.024590163934426146
1989-07-10,-0.0011204481792719267
1989-07-11,-0.011217049915872135
1989-07-12,0.0011344299489506326
1989-07-13,-0.0028328611898015277
1989-07-14,0.017045454545454364
1989-07-17,0.008379888268156499
1989-07-18,0.0
1989-07-19,-0.011080332409972304
1989-07-20,0.007282913165266081
1989-07-21,-0.008342602892102424
1989-07-24,-0.029725182277061002
1989-07-25,-0.014450867052023142
1989-07-26,-0.032258064516129115
1989-07-27,-0.013333333333333308
1989-07-28,0.006142506142505999
1989-07-31,-0.004884004884004756
1989-08-01,-0.004294478527607337
1989-08-02,-0.008009858287122529
1989-08-03,0.01863354037267073
1989-08-04,-0.015243902439024404
1989-08-07,-0.006191950464396134
1989-08-08,0.01433021806853585
1989-08-09,0.010442260442260265
1989-08-10,0.02917933130699102
1989-08-11,0.0041346721795629815
1989-08-14,-0.008823529411764675
1989-08-15,0.008902077151335286
1989-08-16,0.0
1989-08-17,-0.002941176470588225
1989-08-18,-0.0070796460176991705
1989-08-21,0.004159239453357166
1989-08-22,0.01183431952662728
1989-08-23,-0.0011695906432750425
1989-08-24,-0.0017564402810302804
1989-08-25,-0.0058651026392962935
1989-08-28,0.001769911504424737
1989-08-29,0.007067137809187329
1989-08-30,0.0017543859649120641
1989-08-31,0.004086398131932345
1989-09-01,0.007558139534883601
1989-09-04,0.0057703404500866196
1989-09-05,0.0011474469305794432
1989-09-06,0.02005730659025806
1989-09-07,0.0
1989-09-08,0.0016853932584268705
1989-09-11,0.008412787436904212
1989-09-12,-0.00444938820912133
1989-09-13,0.008379888268156499
1989-09-14,-0.008310249307479367
1989-09-15,-0.0011173184357541333
1989-09-18,0.009507829977628779
1989-09-19,-0.008310249307479367
1989-09-20,-0.005586592178770777
1989-09-21,0.002808988764045006
1989-09-22,-0.017927170868347386
1989-09-25,-0.004563605248146141
1989-09-26,0.0
1989-09-27,0.005730659025787954
1989-09-28,0.02165242165242165
1989-09-29,0.01673173452314569
1989-10-02,0.019199122325836315
1989-10-03,0.008073196986006614
1989-10-04,0.0026695141484249785
1989-10-05,-0.01863684771033025
1989-10-06,0.0010851871947910041
1989-10-09,-0.010840108401083959
1989-10-10,0.016438356164383494
1989-10-11,0.016172506738544534
1989-10-12,0.020159151193633873
1989-10-13,0.01924076963078525
1989-10-16,-0.011224489795918502
1989-10-17,0.007739938080495445
1989-10-18,-0.0051203277009729264
1989-10-19,-0.00514668039114774
1989-10-20,-0.0067252974650801045
1989-10-23,-0.01666666666666672
1989-10-24,-0.004237288135593098
1989-10-25,0.004255319148936065
1989-10-26,-0.021186440677966045
1989-10-27,0.011904761904761862
1989-10-30,0.01497326203208571
1989-10-31,-0.0026343519494205214
1989-11-01,0.015847860538827252
1989-11-02,-0.0015600624024961762
1989-11-03,-0.01041666666666663
1989-11-06,-0.0026315789473684292
1989-11-07,-0.0026385224274406704
1989-11-08,0.0
1989-11-09,-0.002645502645502451
1989-11-10,0.010610079575596787
1989-11-13,-0.010498687664041939
1989-11-14,-0.007957559681697757
1989-11-15,-0.002673796791443861
1989-11-16,0.0
1989-11-17,0.00536193029490617
1989-11-20,0.002666666666666595
1989-11-21,-0.00638297872340432
1989-11-22,-0.004282655246252598
1989-11-23,-0.010752688172043112
1989-11-24,0.004347826086956719
1989-11-27,0.0010822510822510178
1989-11-28,-0.014594594594594557
1989-11-29,-0.00438837081733412
1989-11-30,0.0181818181818183
1989-12-01,0.010822510822510845
1989-12-04,0.032119914346895095
1989-12-05,-0.005186721991701337
1989-12-06,0.005213764337852034
1989-12-07,0.002593360995850391
1989-12-08,-0.009311950336264863
1989-12-11,0.015665796344647598
1989-12-12,0.004113110539845755
1989-12-13,0.01280081925243226
1989-12-14,-0.005055611729019249
1989-12-15,0.0
1989-12-18,0.015243902439024515
1989-12-19,0.01501501501501501
1989-12-20,-0.002465483234714072
1989-12-21,-0.004943153732081096
1989-12-22,0.01838052657724787
1989-12-27,0.019512195121951237
1989-12-28,-0.0023923444976075015
1989-12-29,0.00959232613908867
1990-01-02,0.0071258907363420665
1990-01-03,0.06839622641509435
1990-01-04,-0.0066225165562913135
1990-01-05,0.028000000000000025
1990-01-08,-0.07565931690445304
1990-01-09,-0.01637043966323659
1990-01-10,0.04374702805515929
1990-01-11,-0.0031890660592255315
1990-01-12,0.011425959780621664
1990-01-15,-0.023949389968368595
1990-01-16,-0.02083333333333348
1990-01-17,-0.03309692671394793
1990-01-18,0.01613691931540351
1990-01-19,0.024061597690086645
1990-01-22,-0.018796992481203145
1990-01-23,-0.0311302681992337
1990-01-24,-0.0024715768660406034
1990-01-25,0.018334985133795945
1990-01-26,0.003892944038929258
1990-01-29,0.004847309743092554
1990-01-30,0.0
1990-01-31,-0.011095031355523366
1990-02-01,0.0039024390243902474
1990-02-02,0.007288629737609353
1990-02-05,0.0
1990-02-06,-0.006271104679208883
1990-02-07,-0.02184466019417486
1990-02-08,-0.004962779156327479
1990-02-09,-0.014962593516209544
1990-02-12,-0.0035443037974683955
1990-02-13,0.01778455284552849
1990-02-14,-0.021467798302546193
1990-02-15,0.015306122448979442
1990-02-16,-0.0010050251256281673
1990-02-19,0.0035211267605634866
1990-02-20,-0.013533834586466176
1990-02-21,-0.009146341463414642
1990-02-22,-0.007692307692307665
1990-02-23,-0.029457364341085257
1990-02-26,0.006389776357827337
1990-02-27,0.01746031746031762
1990-02-28,-0.0015600624024961762
1990-03-01,0.0067708333333333925
1990-03-02,-0.007759958613553941
1990-03-05,-0.0015641293013556323
1990-03-06,0.0015665796344648264
1990-03-07,-0.011991657977059478
1990-03-08,-0.011609498680738684
1990-03-09,-0.0026695141484249785
1990-03-12,-0.020342612419700146
1990-03-13,0.012568306010928953
1990-03-14,-0.010793308148947856
1990-03-15,0.008183306055646655
1990-03-16,-0.0043290043290044045
1990-03-19,-0.030978260869565233
1990-03-20,-0.0044868199663488095
1990-03-21,0.0016901408450704647
1990-03-22,0.0028121484814396247
1990-03-23,0.0028042624789681447
1990-03-26,0.01957494407158844
1990-03-27,-0.007131102578167847
1990-03-28,-0.003867403314917195
1990-03-29,-0.007210205213533105
1990-03-30,0.0027932960893854997
1990-04-02,0.012813370473537589
1990-04-03,0.0011001100110010764
1990-04-04,-0.013736263736263687
1990-04-05,-0.02228412256267398
1990-04-06,-0.02564102564102555
1990-04-09,-0.033333333333333326
1990-04-10,-0.03629764065335761
1990-04-11,-0.039548022598870025
1990-04-12,0.03267973856209161
1990-04-17,-0.006329113924050778
1990-04-18,-0.023566878980891715
1990-04-19,0.05218525766470972
1990-04-20,0.013639181649101273
1990-04-23,0.0366972477064218
1990-04-24,-0.01179941002949847
1990-04-25,-0.014925373134328401
1990-04-26,0.0060606060606061
1990-04-27,-0.010240963855421836
1990-04-30,-0.004869141813755196
1990-05-01,0.004892966360856121
1990-05-02,0.009129640900791047
1990-05-03,-0.039203860072376306
1990-05-04,-0.021971123666038928
1990-05-07,0.00449293966623876
1990-05-08,0.03386581469648564
1990-05-09,0.016687268232385533
1990-05-10,0.015197568389057725
1990-05-11,0.001796407185628901
1990-05-14,0.04004781829049597
1990-05-15,0.0
1990-05-16,-0.008620689655172376
1990-05-17,-0.011594202898550732
1990-05-18,0.0017595307917888103
1990-05-21,-0.025175644028103017
1990-05-22,-0.010210210210210069
1990-05-23,-0.047330097087378675
1990-05-24,0.006369426751592355
1990-05-25,0.009493670886075778
1990-05-29,-0.02946708463949832
1990-05-30,0.03229974160206717
1990-05-31,-0.04255319148936165
1990-06-01,0.00849673202614376
1990-06-04,-0.005184705119896327
1990-06-05,-0.03713355048859934
1990-06-06,0.0013531799729364913
1990-06-07,0.015540540540540437
1990-06-08,-0.02328675981370587
1990-06-11,0.0034059945504087974
1990-06-12,0.014935505770536261
1990-06-13,-0.0033444816053510573
1990-06-14,0.02684563758389258
1990-06-15,-0.009803921568627527
1990-06-18,-0.021122112211221178
1990-06-19,-0.0053944706675657095
1990-06-20,0.0
1990-06-21,0.0
1990-06-22,0.04406779661016946
1990-06-25,0.011688311688311748
1990-06-26,0.0
1990-06-27,-0.016046213093709905
1990-06-28,0.004566210045662045
1990-06-29,0.021428571428571352
1990-07-02,-0.020979020979020935
1990-07-03,0.0051948051948051965
1990-07-04,0.0
1990-07-05,-0.016149870801033583
1990-07-06,0.007879185817465384
1990-07-09,-0.024104234527687285
1990-07-10,0.040053404539385884
1990-07-11,0.007702182284980763
1990-07-12,0.01146496815286624
1990-07-13,0.07241813602015124
1990-07-16,0.039342337052260534
1990-07-17,-0.006779661016949157
1990-07-18,0.006825938566553003
1990-07-19,0.00847457627118664
1990-07-20,0.008403361344537785
1990-07-23,0.04055555555555568
1990-07-24,0.01868659903897485
1990-07-25,-0.004192872117400381
1990-07-26,-0.014210526315789451
1990-07-27,0.01601708489054987
1990-07-30,-0.0026274303730950965
1990-07-31,0.013171759747102163
1990-08-01,0.03640145605824219
1990-08-02,0.11640742599096843
1990-08-03,0.08449438202247195
1990-08-06,0.13054289266473273
1990-08-07,0.002565982404692191
1990-08-08,-0.080438756855576
1990-08-09,0.02982107355864816
1990-08-10,0.015444015444015635
1990-08-13,0.012547528517110162
1990-08-14,0.017649267743147012
1990-08-15,-0.02103321033210337
1990-08-16,0.025254428948360275
1990-08-17,0.045955882352941124
1990-08-20,0.01581722319859402
1990-08-21,0.00519031141868509
1990-08-22,0.04819277108433728
1990-08-23,0.062397372742200474
1990-08-24,-0.021638330757341673
1990-08-27,-0.12638230647709325
1990-08-28,0.0
1990-08-29,0.0
1990-08-30,-0.005424954792043302
1990-08-31,0.01090909090909098
1990-09-03,0.09820143884892096
1990-09-04,-0.014739600393056107
1990-09-05,0.03823138297872353
1990-09-06,0.029458853666346485
1990-09-07,-0.021772939346811793
1990-09-10,0.0
1990-09-11,0.020667726550079646
1990-09-12,-0.02554517133956391
1990-09-13,0.019181585677749302
1990-09-14,0.04611041405269778
1990-09-17,0.04647676161919034
1990-09-18,0.03008595988538687
1990-09-19,-0.024200278164116962
1990-09-20,0.016248574686430928
1990-09-21,0.036465638148667656
